0,0.23706110133955643,
1,0.08903574892628877,
2,0.051264651619859686,
3,0.045045435784398694,
4,0.0437404772234546,
5,0.06105644386406353,
6,0.044590176769366587,
7,0.04064523916877407,
8,0.040688017596289226,
9,0.03978500468102168,
10,0.03881305425149712,
11,0.03866751971753153,
12,0.03871564453881004,
13,0.03837412362152777,
14,0.038256364094579595,
15,0.03702685339726885,
16,0.03736717040108209,
17,0.038944722334732125,
18,0.03849213403671873,
19,0.04094603125631941,
20,0.04109655423957484,
21,0.0384557032581229,
22,0.03757812541803489,
23,0.0371586631527627,
24,0.03903798312044873,
25,0.2744332225790956,
26,0.20436549219261005,
27,0.14219699758559848,
28,0.137480749157958,
29,0.12339635662648815,
30,0.12242097977384246,
31,0.12116296502980459,
32,0.12098154637609808,
33,0.12461370536236781,
34,0.6467735370032742,
